Lift| -0.0 | Velocity| 0.0 | Wing Area| 0.8544 | Cl|-0.22270517922524263
Lift| 14.516607451588461 | Velocity| 22.597620701802597 | Wing Area| 0.8544 | Cl|0.054321577175517055
Lift| 9.901466405897343 | Velocity| 22.69140322403846 | Wing Area| 0.8544 | Cl|0.03674594994400998
Lift| 6.0817097864601095 | Velocity| 22.78791857504183 | Wing Area| 0.8544 | Cl|0.022379431059259325
Lift| -107.24690638553552 | Velocity| 22.886024548084542 | Wing Area| 0.8544 | Cl|-0.39127015456183045
Lift| 20.153713851603776 | Velocity| 22.968974043077008 | Wing Area| 0.8544 | Cl|0.07299692425303117
Lift| 16.6893802445949 | Velocity| 23.064480167933446 | Wing Area| 0.8544 | Cl|0.059949495845671025
Lift| 13.871043447838401 | Velocity| 23.161104658702865 | Wing Area| 0.8544 | Cl|0.049410956523311594
Lift| 11.949033212798666 | Velocity| 23.257824340113363 | Wing Area| 0.8544 | Cl|0.042211157691941115
Lift| 10.587111100569242 | Velocity| 23.3539310134861 | Wing Area| 0.8544 | Cl|0.03709284560873649
Lift| 9.447289445958575 | Velocity| 23.449152479646735 | Wing Area| 0.8544 | Cl|0.03283111160196822
Lift| 8.479250232438348 | Velocity| 23.543384438229282 | Wing Area| 0.8544 | Cl|0.029231582738000805
Lift| -109.81905997879569 | Velocity| 23.636403561623982 | Wing Area| 0.8544 | Cl|-0.37561903830365895
Lift| 29.288028710351988 | Velocity| 23.71330890767439 | Wing Area| 0.8544 | Cl|0.09952644490492132
Lift| 29.218308164742727 | Velocity| 23.795646939431204 | Wing Area| 0.8544 | Cl|0.09860358367862959
Lift| 30.716146312486096 | Velocity| 23.873814074276773 | Wing Area| 0.8544 | Cl|0.10298068593703569
Lift| 33.24620550464829 | Velocity| 23.946228629716185 | Wing Area| 0.8544 | Cl|0.11078998485262481
Lift| 35.76427519692666 | Velocity| 24.01205319092173 | Wing Area| 0.8544 | Cl|0.11852869472407102
Lift| 37.75978556705744 | Velocity| 24.0712506205953 | Wing Area| 0.8544 | Cl|0.12452738761515411
Lift| 39.44276534078945 | Velocity| 24.123993093189974 | Wing Area| 0.8544 | Cl|0.12950950163686772
Lift| 41.542146115257445 | Velocity| 24.170111804765753 | Wing Area| 0.8544 | Cl|0.13588273434419532
Lift| 44.41830024824884 | Velocity| 24.209047510980863 | Wing Area| 0.8544 | Cl|0.1448235527487986
Lift| 47.47624754744227 | Velocity| 24.240216690516316 | Wing Area| 0.8544 | Cl|0.15439600448748284
Lift| 49.235661510316014 | Velocity| 24.263258209089983 | Wing Area| 0.8544 | Cl|0.15981377293527677
Lift| 50.54012321270659 | Velocity| 24.278249405978077 | Wing Area| 0.8544 | Cl|0.1638453900419651
Lift| 52.42753282182111 | Velocity| 24.285519325271977 | Wing Area| 0.8544 | Cl|0.1698624165262569
Lift| 54.15467288997759 | Velocity| 24.284686895516373 | Wing Area| 0.8544 | Cl|0.17547028735291068
Lift| 55.08415675915499 | Velocity| 24.275872081016917 | Wing Area| 0.8544 | Cl|0.17861161283534058
Lift| 55.42378840717826 | Velocity| 24.25975180457263 | Wing Area| 0.8544 | Cl|0.1799517889600961
Lift| 55.4038964322493 | Velocity| 24.236929459008277 | Wing Area| 0.8544 | Cl|0.18022613877948357
Lift| 54.92007222288424 | Velocity| 24.20786973654745 | Wing Area| 0.8544 | Cl|0.17908145715441467
Lift| 53.86413731212484 | Velocity| 24.17313780372055 | Wing Area| 0.8544 | Cl|0.17614337775434852
Lift| 52.297019918277925 | Velocity| 24.133404202747442 | Wing Area| 0.8544 | Cl|0.17158228039910636
Lift| 50.373120831141684 | Velocity| 24.089310755066776 | Wing Area| 0.8544 | Cl|0.16587570326149437
Lift| 47.946051860852535 | Velocity| 24.04142395397852 | Wing Area| 0.8544 | Cl|0.15851309439394898
Lift| 44.909160852236106 | Velocity| 23.99042360943511 | Wing Area| 0.8544 | Cl|0.1491048514179747
Lift| 41.51217286410664 | Velocity| 23.937023578137502 | Wing Area| 0.8544 | Cl|0.13844199158498358
Lift| 37.851502992983754 | Velocity| 23.881785707103713 | Wing Area| 0.8544 | Cl|0.12681838028716802
Lift| 33.783886654391424 | Velocity| 23.82525337776651 | Wing Area| 0.8544 | Cl|0.11372795309090666
Lift| 29.365648128710383 | Velocity| 23.76807583336928 | Wing Area| 0.8544 | Cl|0.09933086306750699
Lift| 24.672612473418678 | Velocity| 23.71081882768206 | Wing Area| 0.8544 | Cl|0.08385996956611069
Lift| 19.614491466328516 | Velocity| 23.654028528068824 | Wing Area| 0.8544 | Cl|0.06698838191644751
Lift| 14.038219861487214 | Velocity| 23.598330928998568 | Wing Area| 0.8544 | Cl|0.04817060855376404
Lift| -108.98084256435324 | Velocity| 23.544417102661345 | Wing Area| 0.8544 | Cl|-0.37567037005755055
Lift| 22.622092001126262 | Velocity| 23.47429949565473 | Wing Area| 0.8544 | Cl|0.07844768809013425
Lift| 15.704327026883032 | Velocity| 23.420295794360637 | Wing Area| 0.8544 | Cl|0.054710066925481665
Lift| 10.363701046634445 | Velocity| 23.36883211932344 | Wing Area| 0.8544 | Cl|0.036263818027557376
Lift| -109.26200124089699 | Velocity| 23.31907803702034 | Wing Area| 0.8544 | Cl|-0.3839538851493299
Lift| 20.346845669262475 | Velocity| 23.251922759556855 | Wing Area| 0.8544 | Cl|0.07191376309227457
Lift| 13.318170260492142 | Velocity| 23.203013790804345 | Wing Area| 0.8544 | Cl|0.04727030817016445
Lift| -105.01066209250747 | Velocity| 23.157313675930062 | Wing Area| 0.8544 | Cl|-0.37418787196039494
Lift| 23.532415746999686 | Velocity| 23.097761389580647 | Wing Area| 0.8544 | Cl|0.08428676753061556
Lift| 18.75717140608545 | Velocity| 23.05044954333697 | Wing Area| 0.8544 | Cl|0.06745920441763786
Lift| 15.567137055953777 | Velocity| 23.004604357750175 | Wing Area| 0.8544 | Cl|0.05620977919981984
Lift| 13.185961080202196 | Velocity| 22.95933751098625 | Wing Area| 0.8544 | Cl|0.0477997639614586
Lift| 9.855803800744196 | Velocity| 22.915502750297 | Wing Area| 0.8544 | Cl|0.03586459550728033
Lift| -105.80927944078027 | Velocity| 22.874585267850883 | Wing Area| 0.8544 | Cl|-0.38641143207626444
Lift| 17.17860691830635 | Velocity| 22.81966784737878 | Wing Area| 0.8544 | Cl|0.06303793412694406
Lift| 9.19637114104375 | Velocity| 22.78422824281968 | Wing Area| 0.8544 | Cl|0.033851702233931386
Lift| -105.73171331041031 | Velocity| 22.753819035674752 | Wing Area| 0.8544 | Cl|-0.39023780257719365
Lift| 18.959243189373087 | Velocity| 22.70914844364816 | Wing Area| 0.8544 | Cl|0.07025091192757102
Lift| 15.759219940557552 | Velocity| 22.679389665573865 | Wing Area| 0.8544 | Cl|0.05854700159709189
Lift| 13.646718574515374 | Velocity| 22.651265368182802 | Wing Area| 0.8544 | Cl|0.05082483375370975
Lift| 11.533910874708264 | Velocity| 22.62442122233766 | Wing Area| 0.8544 | Cl|0.04305804453985354
Lift| 8.26127200049082 | Velocity| 22.59954472803207 | Wing Area| 0.8544 | Cl|0.030908662197021014
Lift| -103.67106825698265 | Velocity| 22.57783263661024 | Wing Area| 0.8544 | Cl|-0.3886205321402552
Lift| 17.370501239565886 | Velocity| 22.543272983838186 | Wing Area| 0.8544 | Cl|0.06531472124282556
Lift| 11.617778353351392 | Velocity| 22.525268982953083 | Wing Area| 0.8544 | Cl|0.04375380051471592
Lift| 8.077538101618929 | Velocity| 22.51094376590134 | Wing Area| 0.8544 | Cl|0.030459605650716398
Lift| 6.95393507271047 | Velocity| 22.498420862198348 | Wing Area| 0.8544 | Cl|0.02625180838419164
Lift| -100.20011391256878 | Velocity| 22.48662494087172 | Wing Area| 0.8544 | Cl|-0.3786625280300343
Lift| 22.19587654463524 | Velocity| 22.462894963972627 | Wing Area| 0.8544 | Cl|0.08405692822703853
Lift| 17.03316365846221 | Velocity| 22.450693346835635 | Wing Area| 0.8544 | Cl|0.06457560306705679
Lift| 12.28819377236259 | Velocity| 22.442624287702525 | Wing Area| 0.8544 | Cl|0.04662012572788027
Lift| 9.898565966529633 | Velocity| 22.437505004969573 | Wing Area| 0.8544 | Cl|0.037571265487721245
Lift| 9.655373724400041 | Velocity| 22.433448754001393 | Wing Area| 0.8544 | Cl|0.0366614525294951
Lift| 9.547491033437108 | Velocity| 22.429555259310636 | Wing Area| 0.8544 | Cl|0.036264408801142206
Lift| 7.721613482522324 | Velocity| 22.426720095807443 | Wing Area| 0.8544 | Cl|0.02933656088927389
Lift| -102.02907568966533 | Velocity| 22.42662943003703 | Wing Area| 0.8544 | Cl|-0.3876400184730894
Lift| 17.434193714266208 | Velocity| 22.415082122692375 | Wing Area| 0.8544 | Cl|0.06630615824799801
Lift| 12.08734313265947 | Velocity| 22.41873481859786 | Wing Area| 0.8544 | Cl|0.04595590450942366
Lift| 9.269734363420776 | Velocity| 22.42587348349691 | Wing Area| 0.8544 | Cl|0.03522096257170293
Lift| 9.40143819489276 | Velocity| 22.43425701366623 | Wing Area| 0.8544 | Cl|0.0356946872136337
Lift| 10.524586113248759 | Velocity| 22.442173406288294 | Wing Area| 0.8544 | Cl|0.03993078661799074
Lift| 10.049839022390259 | Velocity| 22.450003603657912 | Wing Area| 0.8544 | Cl|0.038102979973846846
Lift| 7.189791726473417 | Velocity| 22.459729307529262 | Wing Area| 0.8544 | Cl|0.027235787800612615
Lift| -103.5467843227946 | Velocity| 22.472928834500507 | Wing Area| 0.8544 | Cl|-0.39178691801337817
Lift| 16.899445955676946 | Velocity| 22.474120439302077 | Wing Area| 0.8544 | Cl|0.06393515553604903
Lift| 12.86115316096667 | Velocity| 22.490583250159837 | Wing Area| 0.8544 | Cl|0.04858599947220599
Lift| 11.842308967867732 | Velocity| 22.509398582070936 | Wing Area| 0.8544 | Cl|0.04466231930000103
Lift| 13.231701927178475 | Velocity| 22.528073968815324 | Wing Area| 0.8544 | Cl|0.0498196014952339
Lift| 14.593326511988728 | Velocity| 22.545505211158734 | Wing Area| 0.8544 | Cl|0.05486141735621827
Lift| 13.749166064035881 | Velocity| 22.56277942446357 | Wing Area| 0.8544 | Cl|0.05160880811103691
Lift| 10.726978046875585 | Velocity| 22.582084535988418 | Wing Area| 0.8544 | Cl|0.040195922610380824
Lift| 7.046741140881894 | Velocity| 22.60465147685901 | Wing Area| 0.8544 | Cl|0.026352714359652474
Lift| -103.78547522381815 | Velocity| 22.630394232602264 | Wing Area| 0.8544 | Cl|-0.38724427531798955
Lift| 20.801836888805717 | Velocity| 22.644038438789543 | Wing Area| 0.8544 | Cl|0.07752228889783835
Lift| 18.899063064196277 | Velocity| 22.669357835451663 | Wing Area| 0.8544 | Cl|0.07027397273127062
Lift| 18.78590745578669 | Velocity| 22.695593392527215 | Wing Area| 0.8544 | Cl|0.06969181281846124
Lift| 19.704081613624616 | Velocity| 22.721267801033083 | Wing Area| 0.8544 | Cl|0.07293294390233557
Lift| 20.063740591619155 | Velocity| 22.746072245898695 | Wing Area| 0.8544 | Cl|0.0741023093937026
Lift| 18.79331571082813 | Velocity| 22.771108438148215 | Wing Area| 0.8544 | Cl|0.0692576472335836
Lift| 16.224629891702076 | Velocity| 22.797885999152133 | Wing Area| 0.8544 | Cl|0.05965107994117563
Lift| 13.68945579447829 | Velocity| 22.827113227431937 | Wing Area| 0.8544 | Cl|0.05020151977298273
Lift| 12.03897261124843 | Velocity| 22.858369893725047 | Wing Area| 0.8544 | Cl|0.04402826597097173
Lift| 10.784081902650119 | Velocity| 22.891058559036185 | Wing Area| 0.8544 | Cl|0.039326390934055294
Lift| 8.878491985644784 | Velocity| 22.925474291274554 | Wing Area| 0.8544 | Cl|0.032280125587603986
Lift| -105.04111109515348 | Velocity| 22.96258645088631 | Wing Area| 0.8544 | Cl|-0.38067150182177834
Lift| 21.963474635626646 | Velocity| 22.98809644116694 | Wing Area| 0.8544 | Cl|0.07941959961063985
Lift| 17.589910051131298 | Velocity| 23.026947665673926 | Wing Area| 0.8544 | Cl|0.06339040668963924
Lift| 15.87678761943209 | Velocity| 23.06869463846776 | Wing Area| 0.8544 | Cl|0.057009766474892726
Lift| 16.47674229313089 | Velocity| 23.110677744635787 | Wing Area| 0.8544 | Cl|0.058949300054302656
Lift| 16.933946327911908 | Velocity| 23.151917680853 | Wing Area| 0.8544 | Cl|0.06036940660608267
Lift| 14.952838306952104 | Velocity| 23.19374071567287 | Wing Area| 0.8544 | Cl|0.05311469704085081
Lift| 10.850325895901138 | Velocity| 23.23855364011246 | Wing Area| 0.8544 | Cl|0.038393460816004976
Lift| -107.81980090622898 | Velocity| 23.28738349479416 | Wing Area| 0.8544 | Cl|-0.37991794066766194
Lift| 23.45532070172911 | Velocity| 23.32432618194162 | Wing Area| 0.8544 | Cl|0.08238645768361041
Lift| 20.745876355317435 | Velocity| 23.374095901595815 | Wing Area| 0.8544 | Cl|0.07255958820412342
Lift| 20.05816198336993 | Velocity| 23.425097325734928 | Wing Area| 0.8544 | Cl|0.0698491287809124
Lift| 20.153706900444444 | Velocity| 23.475807298210604 | Wing Area| 0.8544 | Cl|0.06987897622393532
Lift| 19.5431858509297 | Velocity| 23.5261256561354 | Wing Area| 0.8544 | Cl|0.06747256257026385
Lift| 17.723235382681164 | Velocity| 23.577053794416344 | Wing Area| 0.8544 | Cl|0.06092514954659309
Lift| 15.19237880625635 | Velocity| 23.62961096715081 | Wing Area| 0.8544 | Cl|0.051993051206663504
Lift| 12.67594574810852 | Velocity| 23.68415737748555 | Wing Area| 0.8544 | Cl|0.043181444140240915
Lift| 10.680735185431958 | Velocity| 23.74042978320798 | Wing Area| 0.8544 | Cl|0.03621234596776193
Lift| -110.15660580828923 | Velocity| 23.798003951089292 | Wing Area| 0.8544 | Cl|-0.37167397164292904
Lift| 29.34163721432607 | Velocity| 23.841391836582368 | Wing Area| 0.8544 | Cl|0.09864016712256218
Lift| 26.426510551712873 | Velocity| 23.894936270927154 | Wing Area| 0.8544 | Cl|0.08844244400507484
Lift| 24.77717922886259 | Velocity| 23.949425475153433 | Wing Area| 0.8544 | Cl|0.0825456763909879
Lift| 25.018103184097352 | Velocity| 24.00245740393281 | Wing Area| 0.8544 | Cl|0.08298042052060922
Lift| 26.13036618466924 | Velocity| 24.05240684520446 | Wing Area| 0.8544 | Cl|0.086309992831446
Lift| 26.719811365103883 | Velocity| 24.099152598282444 | Wing Area| 0.8544 | Cl|0.08791490511484695
Lift| 26.35915704183901 | Velocity| 24.14353675114243 | Wing Area| 0.8544 | Cl|0.08640968175696226
Lift| 25.49487746737848 | Velocity| 24.186334290192185 | Wing Area| 0.8544 | Cl|0.0832809161309685
Lift| 24.651771594093464 | Velocity| 24.22773785740225 | Wing Area| 0.8544 | Cl|0.08025185328923234
Lift| 23.934199059421605 | Velocity| 24.267626318693704 | Wing Area| 0.8544 | Cl|0.07765992524793183
Lift| 23.115696539782526 | Velocity| 24.30600282785222 | Wing Area| 0.8544 | Cl|0.0747674490691573
Lift| 21.96868872012388 | Velocity| 24.34314351457522 | Wing Area| 0.8544 | Cl|0.07084080434095796
Lift| 20.44895750721635 | Velocity| 24.379469826124424 | Wing Area| 0.8544 | Cl|0.06574387920333663
Lift| 18.650537419546406 | Velocity| 24.41536638440518 | Wing Area| 0.8544 | Cl|0.059785728593841014
Lift| 16.62695690300214 | Velocity| 24.451112215407125 | Wing Area| 0.8544 | Cl|0.05314326106368708
Lift| 14.334998693269661 | Velocity| 24.48700888575059 | Wing Area| 0.8544 | Cl|0.04568344506141189
Lift| -115.01800486047289 | Velocity| 24.52343095479536 | Wing Area| 0.8544 | Cl|-0.3654567913866861
Lift| 32.74852712959242 | Velocity| 24.542149368882473 | Wing Area| 0.8544 | Cl|0.10389610097229748
Lift| 28.87449491522313 | Velocity| 24.57263560806301 | Wing Area| 0.8544 | Cl|0.09137840693981619
Lift| 26.19926571925993 | Velocity| 24.60365065258597 | Wing Area| 0.8544 | Cl|0.08270327033729027
Lift| 23.496358294328825 | Velocity| 24.634479745803635 | Wing Area| 0.8544 | Cl|0.07398546941855275
Lift| 19.628125836189813 | Velocity| 24.665922716628593 | Wing Area| 0.8544 | Cl|0.06164768435139095
Lift| -113.60412554642231 | Velocity| 24.69912138331261 | Wing Area| 0.8544 | Cl|-0.355847370877047
Lift| 33.70547117474114 | Velocity| 24.71658301934429 | Wing Area| 0.8544 | Cl|0.10542805831229024
Lift| 26.63955017587317 | Velocity| 24.74609697532157 | Wing Area| 0.8544 | Cl|0.08312777063240101
Lift| 21.290205209650885 | Velocity| 24.778302065807857 | Wing Area| 0.8544 | Cl|0.0662627458763749
Lift| -112.91593829519495 | Velocity| 24.812204295739477 | Wing Area| 0.8544 | Cl|-0.3504751403305931
Lift| 35.71668684140269 | Velocity| 24.830092190175986 | Wing Area| 0.8544 | Cl|0.1106998848696257
Lift| 27.459556431400614 | Velocity| 24.85895891524735 | Wing Area| 0.8544 | Cl|0.08491028756163657
Lift| 20.106076551662103 | Velocity| 24.89107937871301 | Wing Area| 0.8544 | Cl|0.0620115432337795
Lift| -117.64701671002824 | Velocity| 24.926034088496635 | Wing Area| 0.8544 | Cl|-0.3618322034056017
Lift| 30.70213669788229 | Velocity| 24.94134171367973 | Wing Area| 0.8544 | Cl|0.09431084655711919
Lift| 20.88319040138381 | Velocity| 24.975087440958955 | Wing Area| 0.8544 | Cl|0.06397576394814627
Lift| -119.2456306165031 | Velocity| 25.013114401094192 | Wing Area| 0.8544 | Cl|-0.3641997162346579
Lift| 30.659508662165734 | Velocity| 25.030849990711047 | Wing Area| 0.8544 | Cl|0.09350754673468598
Lift| 21.809331664629582 | Velocity| 25.06744256351772 | Wing Area| 0.8544 | Cl|0.06632159577313715
Lift| -118.68469846674965 | Velocity| 25.107476695771716 | Wing Area| 0.8544 | Cl|-0.3597669476287672
Lift| 32.452911772469804 | Velocity| 25.127512579857445 | Wing Area| 0.8544 | Cl|0.09821715232588968
Lift| 23.537003898822707 | Velocity| 25.165038595962915 | Wing Area| 0.8544 | Cl|0.07102130448083041
Lift| -117.65178583610434 | Velocity| 25.205711383952657 | Wing Area| 0.8544 | Cl|-0.353861466330162
Lift| 35.25943248728396 | Velocity| 25.227247260632442 | Wing Area| 0.8544 | Cl|0.10586886507149307
Lift| 26.92830044863035 | Velocity| 25.263496298936687 | Wing Area| 0.8544 | Cl|0.08062221094312388
Lift| -114.568296757557 | Velocity| 25.302111900635637 | Wing Area| 0.8544 | Cl|-0.341966512827395
Lift| 39.80117515494162 | Velocity| 25.32397814689949 | Wing Area| 0.8544 | Cl|0.11859454199184086
Lift| 31.744036042208855 | Velocity| 25.35567831224886 | Wing Area| 0.8544 | Cl|0.09435053006232152
Lift| 25.434278815675157 | Velocity| 25.38913004779263 | Wing Area| 0.8544 | Cl|0.07539741473373023
Lift| -116.75832670836945 | Velocity| 25.423516240517795 | Wing Area| 0.8544 | Cl|-0.34518291926175365
Lift| 38.237381236455825 | Velocity| 25.43881990591325 | Wing Area| 0.8544 | Cl|0.11290856476014442
Lift| 28.602162828265914 | Velocity| 25.467540830712224 | Wing Area| 0.8544 | Cl|0.08426699746389722
Lift| -115.36465220943589 | Velocity| 25.49902068732531 | Wing Area| 0.8544 | Cl|-0.33904584451011666
Lift| 42.13454249358778 | Velocity| 25.513246395065902 | Wing Area| 0.8544 | Cl|0.12369139949448803
Lift| 34.16002713328094 | Velocity| 25.53646252286898 | Wing Area| 0.8544 | Cl|0.10009892251453344
Lift| 27.34258773914908 | Velocity| 25.561231529221875 | Wing Area| 0.8544 | Cl|0.07996661882844139
Lift| -117.25995961572879 | Velocity| 25.58715561847776 | Wing Area| 0.8544 | Cl|-0.3422460044072018
Lift| 39.55664928223653 | Velocity| 25.594005883860362 | Wing Area| 0.8544 | Cl|0.11539198205109939
Lift| 29.656017517366458 | Velocity| 25.614307338115104 | Wing Area| 0.8544 | Cl|0.08637344951677257
Lift| -116.10187264492697 | Velocity| 25.63746584712574 | Wing Area| 0.8544 | Cl|-0.3375372457416347
Lift| 42.8911495084243 | Velocity| 25.6429596461183 | Wing Area| 0.8544 | Cl|0.12464189844007223
Lift| 34.228699671025126 | Velocity| 25.65831735809464 | Wing Area| 0.8544 | Cl|0.09934973732844692
Lift| 26.645910785595998 | Velocity| 25.675837046375186 | Wing Area| 0.8544 | Cl|0.07723497588441373
Lift| -119.93709706184846 | Velocity| 25.695156740759746 | Wing Area| 0.8544 | Cl|-0.3471232136785107
Lift| 37.87898277898541 | Velocity| 25.693490090342845 | Wing Area| 0.8544 | Cl|0.10964397531099435
Lift| 27.48725280071944 | Velocity| 25.70869399131546 | Wing Area| 0.8544 | Cl|0.07947013926876274
Lift| -119.83916996566934 | Velocity| 25.727177517510537 | Wing Area| 0.8544 | Cl|-0.3459769559947146
Lift| 40.02323578856258 | Velocity| 25.72504421991868 | Wing Area| 0.8544 | Cl|0.11556667142118149
Lift| 30.705612636456923 | Velocity| 25.73766459366848 | Wing Area| 0.8544 | Cl|0.08857520377922169
Lift| -117.05687307708614 | Velocity| 25.753099566553896 | Wing Area| 0.8544 | Cl|-0.3372644547898016
Lift| 42.309980774967286 | Velocity| 25.75059732635447 | Wing Area| 0.8544 | Cl|0.12192727844728832
Lift| 32.950151625769735 | Velocity| 25.760057090579988 | Wing Area| 0.8544 | Cl|0.09488475538491618
Lift| 25.171745899576777 | Velocity| 25.772258837991618 | Wing Area| 0.8544 | Cl|0.07241708470608274
Lift| -123.12759814684223 | Velocity| 25.786685172271135 | Wing Area| 0.8544 | Cl|-0.353831944390972
Lift| 35.56458402126368 | Velocity| 25.777832666346967 | Wing Area| 0.8544 | Cl|0.10227220047256987
Lift| 24.956429273942007 | Velocity| 25.789774999161605 | Wing Area| 0.8544 | Cl|0.07170014074914502
Lift| -123.65633088489194 | Velocity| 25.805240766464543 | Wing Area| 0.8544 | Cl|-0.35484050806046813
Lift| 37.498270588804196 | Velocity| 25.797132963843577 | Wing Area| 0.8544 | Cl|0.10767156404025827
Lift| 28.15075844550837 | Velocity| 25.80793479014009 | Wing Area| 0.8544 | Cl|0.08076371026450757
Lift| -120.84559767363133 | Velocity| 25.821624135920437 | Wing Area| 0.8544 | Cl|-0.3463350064696409
Lift| 40.569270380069035 | Velocity| 25.814546421753548 | Wing Area| 0.8544 | Cl|0.11633244803306357
Lift| 31.99618510981109 | Velocity| 25.822296157642523 | Wing Area| 0.8544 | Cl|0.09169404938241363
Lift| -116.64231158721361 | Velocity| 25.83228417849609 | Wing Area| 0.8544 | Cl|-0.3340128427810643
Lift| 44.82607957894809 | Velocity| 25.825050094533594 | Wing Area| 0.8544 | Cl|0.12843431679193118
Lift| 36.57255970016417 | Velocity| 25.827233724975294 | Wing Area| 0.8544 | Cl|0.10476886506668685
Lift| 28.891677114002974 | Velocity| 25.831138033535463 | Wing Area| 0.8544 | Cl|0.08274053783893512
Lift| -118.90276772708869 | Velocity| 25.83651238647633 | Wing Area| 0.8544 | Cl|-0.3403743723634798
Lift| 43.48565010364954 | Velocity| 25.821992654551114 | Wing Area| 0.8544 | Cl|0.12462326578799204
Lift| 35.79600043421305 | Velocity| 25.81862301484322 | Wing Area| 0.8544 | Cl|0.1026126773615722
Lift| 28.702555102784988 | Velocity| 25.816435306135652 | Wing Area| 0.8544 | Cl|0.0822925795452043
Lift| -117.84969855861723 | Velocity| 25.81484834920783 | Wing Area| 0.8544 | Cl|-0.33792629523754747
Lift| 45.58453334633853 | Velocity| 25.79374239744529 | Wing Area| 0.8544 | Cl|0.13092466281499246
Lift| 38.91695078128454 | Velocity| 25.781178237302186 | Wing Area| 0.8544 | Cl|0.11188347576453637
Lift| 32.17590857482628 | Velocity| 25.76898737225489 | Wing Area| 0.8544 | Cl|0.09259100139892056
Lift| 26.56362614316361 | Velocity| 25.756946497112793 | Wing Area| 0.8544 | Cl|0.07651230311014323
Lift| -117.5673848862651 | Velocity| 25.74441790395801 | Wing Area| 0.8544 | Cl|-0.33896384085830056
Lift| 46.562237865918796 | Velocity| 25.712115275099013 | Wing Area| 0.8544 | Cl|0.13458321520195687
Lift| 40.72829197583947 | Velocity| 25.686919262429484 | Wing Area| 0.8544 | Cl|0.11795186805255846
Lift| 33.79228956522695 | Velocity| 25.66179953422506 | Wing Area| 0.8544 | Cl|0.09805642811757781
Lift| 28.362769196467763 | Velocity| 25.637081741213613 | Wing Area| 0.8544 | Cl|0.08246015028563689
Lift| 25.050143960074884 | Velocity| 25.611921733471302 | Wing Area| 0.8544 | Cl|0.07297238844726858
Lift| -115.84552852382632 | Velocity| 25.585681726709492 | Wing Area| 0.8544 | Cl|-0.33815666851465115
Lift| 46.06733583344728 | Velocity| 25.540929109408047 | Wing Area| 0.8544 | Cl|0.13494362759373316
Lift| 40.30997054199634 | Velocity| 25.50253758739177 | Wing Area| 0.8544 | Cl|0.11843453394743496
Lift| 34.55628046455736 | Velocity| 25.464420825461403 | Wing Area| 0.8544 | Cl|0.10183382384608522
Lift| 30.664248884575173 | Velocity| 25.42645046375472 | Wing Area| 0.8544 | Cl|0.09063449615242021
Lift| 27.655928651481755 | Velocity| 25.387907710682676 | Wing Area| 0.8544 | Cl|0.08199117147392111
Lift| 23.573920328879808 | Velocity| 25.348786477927913 | Wing Area| 0.8544 | Cl|0.07010518381082512
Lift| -116.15134871911565 | Velocity| 25.30975598534956 | Wing Area| 0.8544 | Cl|-0.34648226373135704
Lift| 41.98176534351778 | Velocity| 25.252870015494675 | Wing Area| 0.8544 | Cl|0.1257974615190712
Lift| 38.495318478962105 | Velocity| 25.204116237256518 | Wing Area| 0.8544 | Cl|0.11579708758329749
Lift| 34.7939801103463 | Velocity| 25.154863241416173 | Wing Area| 0.8544 | Cl|0.10507341730162711
Lift| 30.673451678046113 | Velocity| 25.105453655449555 | Wing Area| 0.8544 | Cl|0.09299490821790418
Lift| 26.730613003900636 | Velocity| 25.05622197249083 | Wing Area| 0.8544 | Cl|0.08135990074087115
Lift| 23.387487255290278 | Velocity| 25.007188168523786 | Wing Area| 0.8544 | Cl|0.07146386607821784
Lift| 20.28190227051966 | Velocity| 24.958261151082 | Wing Area| 0.8544 | Cl|0.062217521092053085
Lift| -113.59676196995186 | Velocity| 24.90951297450661 | Wing Area| 0.8544 | Cl|-0.3498389385715798
Lift| 39.87996552062409 | Velocity| 24.84423878103956 | Wing Area| 0.8544 | Cl|0.12346278012063214
Lift| 36.4427870376071 | Velocity| 24.786610473110503 | Wing Area| 0.8544 | Cl|0.11334698352076844
Lift| 33.019538674348084 | Velocity| 24.72891004214538 | Wing Area| 0.8544 | Cl|0.10317957132009681
Lift| 30.287338240762967 | Velocity| 24.67116165619398 | Wing Area| 0.8544 | Cl|0.09508556183751235
Lift| 28.26869495639616 | Velocity| 24.613100267328832 | Wing Area| 0.8544 | Cl|0.0891673346139677
Lift| 26.301744434530388 | Velocity| 24.554541020290017 | Wing Area| 0.8544 | Cl|0.08335920798250879
Lift| 24.051720231394718 | Velocity| 24.495602753828845 | Wing Area| 0.8544 | Cl|0.07659537555617446
Lift| 21.94366537251179 | Velocity| 24.436482341774404 | Wing Area| 0.8544 | Cl|0.07022058794003352
Lift| 20.43455192338592 | Velocity| 24.377161992392455 | Wing Area| 0.8544 | Cl|0.0657100049360553
Lift| 19.306578842069925 | Velocity| 24.317491905736766 | Wing Area| 0.8544 | Cl|0.062387909025720195
Lift| 18.024329573505042 | Velocity| 24.257456641945875 | Wing Area| 0.8544 | Cl|0.05853306413887269
Lift| 16.53740570138791 | Velocity| 24.197224363167848 | Wing Area| 0.8544 | Cl|0.05397205388428894
Lift| 15.268312092961963 | Velocity| 24.136934497784523 | Wing Area| 0.8544 | Cl|0.05007944095823899
Lift| 14.361953160812867 | Velocity| 24.0765797493946 | Wing Area| 0.8544 | Cl|0.047343088744935036
